ANNO;MESE;CCAUS_SDOCU;CTIPO_DRIGD;NPROT_DDOCU;DREGI_DDOCU;NDOCU;NDOCU_SSUFF;DDOCU;YCALE_DRIVA;CRIVA;NPROT_DRIVA;NPROT_PBISX;CARTI;TARTI;CUNMI_DMAGA;QMOMA; APREZ ;PSCON_ORICA_1;PSCON_ORICA_2;PSCON_ORICA_3;PSCON_ORICA_4;PSCON_ORICA_5;PSCON_ORICA_6;APREZ_SNETT; AVALO ;PSCON_ORICA_T1;PSCON_ORICA_T2;PSCON_ORICA_T3;PSCON_ORICA_T4;PSCON_ORICA_T5;PSCON_ORICA_T6;CMPAG;TMPAG;CPORT;TPORT;NRIGA_DDOCU_B;TRASO_DSOCI;CSOCI;CTIPO_DLOTT;CLOTT;NCOCG;TRASO;TINDI;RINDI;DEC_QUANTITA;DEC_PREZZO;CODICE_VETTORE;DESCR_VETTORE;ORD_CLI;CTIPO_DCDCX;NCOCG;TRASO;CNAZI;CREGI;AGENTE
2023;10;BCIV;BCIV;865;03/10/2023 00:00;;;03/10/2023 00:00;;;;;CMP23-00;COD.6146.0047 ASSIEME MOTORE+PIGNONE - MASTER;Nr;300; 12,60 ? ;0;0;0;0;0;0;12,6; 3.780,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;0;;10;Microingranaggi Srl;MIIN;OP;2023000010330020;1182;Default;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;0;Default;OIC / 2023 / 179 / 10;E2300783;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;10;BCIV;BCIV;866;04/10/2023 00:00;;;04/10/2023 00:00;;;;;MR280100-AM0066;Cod.0084000012097 MRID. EP28 K3,6 P28-2H-3-B-067-4;Nr;10; 36,16 ? ;0;0;0;0;0;0;36,16; 361,60 ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2023000017760020;942;Default;;VIA R. LOMBARDI,, 19/6;0;4;0;Default;OIC / 2023 / 399 / 10;E2301480;942;PAMOCO S.P.A.;IT;LOM;GARAVAGLIA MARCO
2023;10;BCIL;BCIL;867;04/10/2023 00:00;;;04/10/2023 00:00;;;;;IT29;COD. R29.009037 RUOTA Z58 M1.25 ;Nr;519; 2,05 ? ;0;0;0;0;0;0;2,05; 1.063,95 ? ;;;;;;;AB65;BON. BAN. 90 GG FM;ASS;PORTO ASSEGNATO;20;Microingranaggi Srl;MIIN;OP;2023000018480030;357;TRANSFILM;;VIA FUSARI, 34/36;0;4;107;TRANSFILM;OCL / 2023 / 181 / 10;E2301505;357;ITALTERGI S.R.L.;IT;LOM;GARAVAGLIA STEFANO
2023;10;BCIL;BCIL;867;04/10/2023 00:00;;;04/10/2023 00:00;;;;;IT29;COD. R29.009037 RUOTA Z58 M1.25 ;Nr;297; 2,05 ? ;0;0;0;0;0;0;2,05; 608,85 ? ;;;;;;;AB65;BON. BAN. 90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2023000016120030;357;TRANSFILM;;VIA FUSARI, 34/36;0;4;107;TRANSFILM;OCL / 2023 / 162 / 10;E2301358;357;ITALTERGI S.R.L.;IT;LOM;GARAVAGLIA STEFANO
2023;10;BCIL;TXB;867;04/10/2023 00:00;;;04/10/2023 00:00;;;;;0;--;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB65;BON. BAN. 90 GG FM;ASS;PORTO ASSEGNATO;30;Microingranaggi Srl;MIIN;0;0;357;TRANSFILM;;VIA FUSARI, 34/36;0;4;107;TRANSFILM;Nessun ordine collegato;0;357;ITALTERGI S.R.L.;IT;LOM;GARAVAGLIA STEFANO
2023;10;BCIV;BCIV;868;04/10/2023 00:00;;;04/10/2023 00:00;;;;;OMA30;COD. A706LF11 ALB. MOT. 24VDC D48 Z8 - REV.D;Nr;520; 5,20 ? ;0;0;0;0;0;0;5,2; 2.704,00 ? ;;;;;;;AR50;RIBA 90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2023000012500070;514;GLS ENTERPRISE S.R.L.;OMAL S.P.A.;VIA BROGNOLO, 12;0;4;003;GLS ENTERPRISE S.R.L.;OIC / 2023 / 257 / 10;E2301077;514;OMAL S.P.A.;IT;LOM;GARAVAGLIA MARCO
2023;10;BCIV;BCIV;869;04/10/2023 00:00;;;04/10/2023 00:00;;;;;CMP23-00;COD.6146.0047 ASSIEME MOTORE+PIGNONE - MASTER;Nr;500; 12,60 ? ;0;0;0;0;0;0;12,6; 6.300,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2023000010330020;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2023 / 179 / 20;E2300784;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;10;BCIL;BCIL;870;04/10/2023 00:00;;;04/10/2023 00:00;;;;;AME17;COD. 4080794 PIGNONE CATENA Z11 ;Nr;500; 0,70 ? ;0;0;0;0;0;0;0,7; 350,00 ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2023000014210040;664;ARCO SPEDIZIONI;;VIA MAESTRI DEL LAVORO, 1;0;4;028;ARCO SPEDIZIONI;OCL / 2023 / 123 / 10;E2301079;664;AMER S.P.A.;IT;VEN;BEZZI DAVIDE
2023;10;BCIL;BCIL;870;04/10/2023 00:00;;;04/10/2023 00:00;;;;;AME17;COD. 4080794 PIGNONE CATENA Z11 ;Nr;500; 0,70 ? ;0;0;0;0;0;0;0,7; 350,00 ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;70;Microingranaggi Srl;MIIN;OP;2023000014210040;664;ARCO SPEDIZIONI;;VIA MAESTRI DEL LAVORO, 1;0;4;028;ARCO SPEDIZIONI;OCL / 2023 / 179 / 10;E2301500;664;AMER S.P.A.;IT;VEN;BEZZI DAVIDE
2023;10;BCIL;BCIL;870;04/10/2023 00:00;;;04/10/2023 00:00;;;;;AME09;COD. 4082075 INGR. Z37 F20;Nr;220; 1,40 ? ;0;0;0;0;0;0;1,4; 308,00 ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;60;Microingranaggi Srl;MIIN;OP;2023000015860030;664;ARCO SPEDIZIONI;;VIA MAESTRI DEL LAVORO, 1;0;4;028;ARCO SPEDIZIONI;OCL / 2023 / 175 / 10;E2301473;664;AMER S.P.A.;IT;VEN;BEZZI DAVIDE
2023;10;BCIL;BCIL;870;04/10/2023 00:00;;;04/10/2023 00:00;;;;;AME23;COD. 4019072 ALB. 20x203.7 STERZO MANUALE - REV.06;Nr;269; 2,19 ? ;0;0;0;0;0;0;2,19; 589,11 ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;50;Microingranaggi Srl;MIIN;OP;2023000015040050;664;ARCO SPEDIZIONI;;VIA MAESTRI DEL LAVORO, 1;0;4;028;ARCO SPEDIZIONI;OCL / 2023 / 174 / 10;E2301432;664;AMER S.P.A.;IT;VEN;BEZZI DAVIDE
2023;10;BCIL;BCIL;870;04/10/2023 00:00;;;04/10/2023 00:00;;;;;AME78;COD. 4082046 INGRANAGGIO Z44 M1.5;Nr;175; 1,40 ? ;0;0;0;0;0;0;1,4; 245,00 ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;40;Microingranaggi Srl;MIIN;OP;2023000009500030;664;ARCO SPEDIZIONI;;VIA MAESTRI DEL LAVORO, 1;0;4;028;ARCO SPEDIZIONI;OCL / 2023 / 168 / 40;E2301402;664;AMER S.P.A.;IT;VEN;BEZZI DAVIDE
2023;10;BCIL;BCIL;870;04/10/2023 00:00;;;04/10/2023 00:00;;;;;AME16;COD. 4019070 ALB. STERZO D20x143.1 - REV.07;Nr;502; 2,29 ? ;0;0;0;0;0;0;2,29; 1.149,58 ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;30;Microingranaggi Srl;MIIN;OP;2023000016380050;664;ARCO SPEDIZIONI;;VIA MAESTRI DEL LAVORO, 1;0;4;028;ARCO SPEDIZIONI;OCL / 2023 / 161 / 10;E2301357;664;AMER S.P.A.;IT;VEN;BEZZI DAVIDE
2023;10;BCIL;BCIL;870;04/10/2023 00:00;;;04/10/2023 00:00;;;;;AME78;COD. 4082046 INGRANAGGIO Z44 M1.5;Nr;220; 1,40 ? ;0;0;0;0;0;0;1,4; 308,00 ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;20;Microingranaggi Srl;MIIN;OP;2023000009500030;664;ARCO SPEDIZIONI;;VIA MAESTRI DEL LAVORO, 1;0;4;028;ARCO SPEDIZIONI;OCL / 2023 / 160 / 10;E2301356;664;AMER S.P.A.;IT;VEN;BEZZI DAVIDE
2023;10;BCIV;BCIV;872;04/10/2023 00:00;;;04/10/2023 00:00;;;;;PWT01-00;COD. 50.030.001 PL45-1K6A6.35 + MOT.103H7126-1740;Nr;3; 156,66 ? ;0;0;0;0;0;0;156,66; 469,98 ? ;;;;;;;AB45;BON. BAN. 60 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2023000014070020;10109;DHL EXPRESS (ITALY) SRL;QAPQA ITALY S.R.L.;VIA SALVO D'ACQUISTO 1;0;4;018;DHL EXPRESS (ITALY) SRL;OIC / 2023 / 290 / 10;E2301152;10109;QAPQA ITALY S.R.L.;IT;LOM;
2023;10;BCIV;BCIV;872;04/10/2023 00:00;;;04/10/2023 00:00;;;;;PWT02-00;50.030.002 PL45-2K16A6.35 A9+M.103H71261740- REV01;Nr;2; 186,58 ? ;0;0;0;0;0;0;186,58; 373,16 ? ;;;;;;;AB45;BON. BAN. 60 GG FM;ASS;PORTO ASSEGNATO;20;Microingranaggi Srl;MIIN;OP;2023000014150020;10109;DHL EXPRESS (ITALY) SRL;QAPQA ITALY S.R.L.;VIA SALVO D'ACQUISTO 1;0;4;018;DHL EXPRESS (ITALY) SRL;OIC / 2023 / 290 / 20;E2301153;10109;QAPQA ITALY S.R.L.;IT;LOM;
2023;10;BCIV;BCIV;873;04/10/2023 00:00;;;04/10/2023 00:00;;;;;PWT01-00;COD. 50.030.001 PL45-1K6A6.35 + MOT.103H7126-1740;Nr;10; 156,66 ? ;0;0;0;0;0;0;156,66; 1.566,60 ? ;;;;;;;AB45;BON. BAN. 60 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2023000013820020;10109;DHL EXPRESS (ITALY) SRL;QAPQA ITALY S.R.L.;VIA SALVO D'ACQUISTO 1;0;4;018;DHL EXPRESS (ITALY) SRL;OIC / 2023 / 287 / 10;E2301138;10109;QAPQA ITALY S.R.L.;IT;LOM;
2023;10;BCIV;BCIV;873;04/10/2023 00:00;;;04/10/2023 00:00;;;;;PWT02-00;50.030.002 PL45-2K16A6.35 A9+M.103H71261740- REV01;Nr;20; 186,58 ? ;0;0;0;0;0;0;186,58; 3.731,60 ? ;;;;;;;AB45;BON. BAN. 60 GG FM;ASS;PORTO ASSEGNATO;20;Microingranaggi Srl;MIIN;OP;2023000013900020;10109;DHL EXPRESS (ITALY) SRL;QAPQA ITALY S.R.L.;VIA SALVO D'ACQUISTO 1;0;4;018;DHL EXPRESS (ITALY) SRL;OIC / 2023 / 287 / 20;E2301139;10109;QAPQA ITALY S.R.L.;IT;LOM;
2023;10;BCIV;BCIV;874;05/10/2023 00:00;;;05/10/2023 00:00;;;;;MEC09;COD. CD051.023.0571 VSF ALI2-N Z4 ;Nr;508; 2,90 ? ;0;0;0;0;0;0;2,9; 1.473,20 ? ;0;0;0;0;0;0;AR40;RIBA 60 GG FM 10;ASS;PORTO ASSEGNATO;30;Microingranaggi Srl;MIIN;OP;2023000015200040;1248;TNT GLOBAL EXPRESS S.R.L.;;VIA DUE PORTONI, 23;0;4;014;TNT GLOBAL EXPRESS S.R.L.;OIC / 2023 / 327 / 10;E2301310;1248;MECVEL SRL;IT;EMI;BEZZI DAVIDE
2023;10;BCIV;BCIV;874;05/10/2023 00:00;;;05/10/2023 00:00;;;;;MEC11;COD. CD051.014.0175 VSF ALI-1 R1:9 V2 ;Nr;500; 2,40 ? ;0;0;0;0;0;0;2,4; 1.200,00 ? ;0;0;0;0;0;0;AR40;RIBA 60 GG FM 10;ASS;PORTO ASSEGNATO;20;Microingranaggi Srl;MIIN;OP;2023000000700030;1248;TNT GLOBAL EXPRESS S.R.L.;;VIA DUE PORTONI, 23;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;E2300032;1248;MECVEL SRL;IT;EMI;BEZZI DAVIDE
2023;10;BCIV;BCIV;874;05/10/2023 00:00;;;05/10/2023 00:00;;;;;MEC08;COD. CD051.014.0176 VSF MOD.ALI-1 R6 V3 M6 ;Nr;500; 2,70 ? ;0;0;0;0;0;0;2,7; 1.350,00 ? ;0;0;0;0;0;0;AR40;RIBA 60 GG FM 10;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2023000008620030;1248;TNT GLOBAL EXPRESS S.R.L.;;VIA DUE PORTONI, 23;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;E2300694;1248;MECVEL SRL;IT;EMI;BEZZI DAVIDE
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;BRE26-01C01;BRE26 CONTROLLO 1;Nr;1; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;260;Microingranaggi Srl;MIIN;OP;2022000030780010;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;BDR02-02T01;BDR02 TORNITURA 1;Nr;15; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;250;Microingranaggi Srl;MIIN;OP;2022000030280010;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;BDR02-02D01;BDR02 DENTATURA 1;Nr;7; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;240;Microingranaggi Srl;MIIN;OP;2022000030280040;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;ASK06-01Z01;ASK06 TRATTAMENTO 1;Nr;1; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;230;Microingranaggi Srl;MIIN;OP;2022000006320040;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;ARA18-01D01;ARA18 DENTATURA 1;Nr;3; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;220;Microingranaggi Srl;MIIN;OP;2021000052140050;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;ARA16-01D01;ARA16 DENTATURA 1;Nr;7; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;210;Microingranaggi Srl;MIIN;OP;2022000027620020;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;AME54-02K01;AME54 SKIVING 1;Nr;4; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;200;Microingranaggi Srl;MIIN;OP;2021000055650080;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;AME03-01C01;AME03 CONTROLLO 1;Nr;11; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;190;Microingranaggi Srl;MIIN;OP;2021000057680010;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;AME01-01G01;AME01 RETTIFICA 1;Nr;7; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;180;Microingranaggi Srl;MIIN;OP;2021000057690040;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;ALG02-01W01;ALG02 LAVAGGIO 1;Nr;12; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;170;Microingranaggi Srl;MIIN;OP;2022000024690030;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;ALG02-01C02;ALG02 CONTROLLO 2;Nr;5; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;160;Microingranaggi Srl;MIIN;OP;2022000024690050;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;ALG01-01Z01;ALG01 TRATTAMENTO 1;Nr;159; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;150;Microingranaggi Srl;MIIN;OP;2022000017120040;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;ADA02-01D01;ADA02 DENTATURA 1;Nr;1; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;140;Microingranaggi Srl;MIIN;OP;2022000024650020;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;CEB01;COD. 14486-213 INGRANAGGIO Z13 M1.25;Nr;3; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;130;Microingranaggi Srl;MIIN;OP;2022000032960120;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;VTZ17;COD. BA25-0028 INGR. CONDUTTORE I.76;Nr;47; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;120;Microingranaggi Srl;MIIN;PFLO;884;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;MEC04;COD. CD051.001.0011 VSF MOD.7000 V2;Nr;1; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;110;Microingranaggi Srl;MIIN;OP;2022000024370030;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;MESS05;COD. 156000019DE SAT. ACCIAIO Z18 M1;Nr;48; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;100;Microingranaggi Srl;MIIN;OP;2022000012000100;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;CSO13;COD. 051504638 INGRANAGGIO ZOOM;Nr;15; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;90;Microingranaggi Srl;MIIN;OP;2021000009070040;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;AME61;COD. 4080389A PIGN. Z7 M1.25 SKIVING;Nr;20; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;80;Microingranaggi Srl;MIIN;OP;2022000000010090;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;HY02;COD. 199H0133000 KES5C/05 INGR. COND.RE - REV.I;Nr;1; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;70;Microingranaggi Srl;MIIN;OP;2022000023770060;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;OMA27;COD. A108LF40 INGR. Z28 M1.25;0;1; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;60;Microingranaggi Srl;MIIN;OP;2022000017490060;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;ILC04;COD. A51.149020 INGR. COND. Z12 M1;Nr;1; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;50;Microingranaggi Srl;MIIN;PFLO;873;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;ILC03;COD. A51.149019 INGR. COND.RE Z12 M1;Nr;27; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;41;Microingranaggi Srl;MIIN;PFLO;872;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;ILC03;COD. A51.149019 INGR. COND.RE Z12 M1;Nr;3; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;40;Microingranaggi Srl;MIIN;OP;2022000014890080;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;SERTEC16;COD. 136313152/01 PIGNONE Z8 M0,4;Nr;9; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;32;Microingranaggi Srl;MIIN;PFLO;879;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;SERTEC16;COD. 136313152/01 PIGNONE Z8 M0,4;Nr;39; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;31;Microingranaggi Srl;MIIN;PFLO;859;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;SERTEC16;COD. 136313152/01 PIGNONE Z8 M0,4;Nr;1; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;30;Microingranaggi Srl;MIIN;OG;2022000001890040;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;OB55;COD. 5000135 ALBERO Z8 M0.5;Nr;999; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;20;Microingranaggi Srl;MIIN;PFLO;885;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;ZN;-;Nr;1; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;0;0;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
2023;01;BVR;BVR;1;25/01/2023 00:00;;;25/01/2023 00:00;;;;;CSO29-01D01;CSO29 DENTATURA 1;Nr;1; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR10;RIBA 30 GG FM;ASS;PORTO ASSEGNATO;820;Microingranaggi Srl;MIIN;OP;2021000053890020;77;Default;;VIA DON TAZZOLI 26;0;4;0;Default;Nessun ordine collegato;0;77;CARUGO F.LLI SRL;IT;LOM;
